SEVERITY | FEATURE | ID | FIELD | VALUE | VIOLATION
WARNING | RouteSegment | EAD_RS_015997 | WPT | UBGON | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_015997 | WPT | DIDOM | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_015998 | WPT | DIDOM | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_015998 | WPT | DEXAK | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_015999 | WPT | DEXAK | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_015999 | WPT | ISVED | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016000 | WPT | ISVED | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016000 | WPT | BOLIR | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016001 | WPT | MOLTI | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016001 | WPT | DALMU | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016002 | WPT | DALMU | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016002 | WPT | OGMUG | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016003 | WPT | OGMUG | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016003 | WPT | EDVEK | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016004 | WPT | EDVEK | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016004 | WPT | NIBSA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016005 | WPT | NIBSA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016005 | WPT | ILRUM | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016006 | WPT | ILRUM | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016006 | WPT | UKDAL | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016007 | WPT | UKDAL | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016007 | WPT | DEVET | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016008 | WPT | DEVET | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016008 | WPT | LOMAB | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016009 | WPT | LOMAB | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016009 | WPT | OROPA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016010 | WPT | OROPA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016010 | WPT | EKERA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016011 | WPT | EKERA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016011 | WPT | LODOT | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016012 | WPT | LODOT | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016012 | WPT | EDMAT | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016013 | WPT | EDMAT | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016013 | WPT | ARNOX | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016014 | WPT | NIBRU | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016014 | WPT | KEVUN | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016015 | WPT | KEVUN | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016015 | WPT | UMBAD | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016016 | WPT | UMBAD | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016016 | WPT | UDIRA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016017 | WPT | RORIB | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016017 | WPT | LODID | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016018 | WPT | LODID | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016018 | WPT | ASDAP | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016019 | WPT | ASDAP | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016019 | WPT | VUNAT | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016020 | WPT | VUNAT | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016020 | WPT | TISDI | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016021 | WPT | TISDI | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016021 | WPT | UGSIS | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016022 | WPT | UGSIS | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016022 | WPT | PAPIP | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016023 | WPT | PAPIP | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016023 | WPT | UGPIR | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016024 | WPT | UGPIR | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016024 | WPT | GETGO | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016025 | WPT | GETGO | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016025 | WPT | UMLEX | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016026 | WPT | UMLEX | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016026 | WPT | OPRUV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016027 | WPT | VADOP | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016027 | WPT | DIDUG | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016028 | WPT | DIDUG | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016028 | WPT | NECTO | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016029 | WPT | NECTO | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016029 | WPT | OGLAN | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016030 | WPT | OGLAN | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016030 | WPT | IRUMA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016031 | WPT | IRUMA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016031 | WPT | GEMIX | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016032 | WPT | GEMIX | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016032 | WPT | TEMUN | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016033 | WPT | TEMUN | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016033 | WPT | ORUSU | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016034 | WPT | ORUSU | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016034 | WPT | ILBEM | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016035 | WPT | ILBEM | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016035 | WPT | GIDMI | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016036 | WPT | GIDMI | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016036 | WPT | DALVO | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016037 | WPT | DALVO | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016037 | WPT | EKOGA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016038 | WPT | EKOGA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016038 | WPT | NIGBO | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016039 | WPT | NIGBO | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016039 | WPT | ENVAN | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016040 | WPT | ENVAN | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016040 | WPT | ROLID | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016041 | WPT | ROLID | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016041 | WPT | NISRU | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016042 | WPT | NISRU | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016042 | WPT | TOGAB | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016043 | WPT | TOGAB | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016043 | WPT | ARTIG | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016044 | WPT | UGTAK | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016044 | WPT | NEBIX | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016045 | WPT | NEBIX | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016045 | WPT | EPGEM | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016046 | WPT | EPGEM | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016046 | WPT | NANDU | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016047 | WPT | NANDU | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016047 | WPT | ROKAS | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016048 | WPT | ROKAS | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016048 | WPT | DEVES | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016049 | WPT | DEVES | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016049 | WPT | MUBAP | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016050 | WPT | MUBAP | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016050 | WPT | NAXUN | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016051 | WPT | NAXUN | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016051 | WPT | EVMON | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016052 | WPT | EVMON | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016052 | WPT | EPGUB | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016053 | WPT | EPGUB | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016053 | WPT | URUVA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016054 | WPT | URUVA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016054 | WPT | DOTBI | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016055 | WPT | DOTBI | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016055 | WPT | LOLIP | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016056 | WPT | LOLIP | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016056 | WPT | DABAD | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016057 | WPT | DABAD | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016057 | WPT | MOSMU | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016058 | WPT | MOSMU | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016058 | WPT | FROTI | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016059 | WPT | FROTI | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016059 | WPT | VUSTI | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016060 | WPT | VUSTI | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016060 | WPT | ORIPU | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016061 | WPT | ORIPU | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016061 | WPT | PRONO | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016062 | WPT | PRONO | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016062 | WPT | PALIG | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016063 | WPT | PALIG | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016063 | WPT | EPKAV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016064 | WPT | EPKAV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016064 | WPT | TIPDA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016065 | WPT | TIPDA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016065 | WPT | KUBNO | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016066 | WPT | KUBNO | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016066 | WPT | PALUD | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016067 | WPT | PALUD | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016067 | WPT | ENTEB | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016068 | WPT | ENTEB | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016068 | WPT | KILES | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016069 | WPT | KILES | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016069 | WPT | ANPAG | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016070 | WPT | ANPAG | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016070 | WPT | ISUGI | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016071 | WPT | ISUGI | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016071 | WPT | UGEPO | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016072 | WPT | UGEPO | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016072 | WPT | TERIN | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016073 | WPT | TERIN | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016073 | WPT | MUMBI | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016074 | WPT | MUMBI | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016075 | WPT | LIVUG | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016076 | WPT | LIVUG | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016076 | WPT | DAKAP | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016077 | WPT | ENTIT | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016077 | WPT | DEVIR | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016078 | WPT | DEVIR | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016078 | WPT | ISRIK | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016079 | WPT | ISRIK | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016079 | WPT | OPROM | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016080 | WPT | OPROM | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016080 | WPT | GEBEP | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016081 | WPT | GEBEP | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016081 | WPT | NELEG | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016082 | WPT | NELEG | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016082 | WPT | MULUV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016083 | WPT | MULUV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016083 | WPT | PULUV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016084 | WPT | PULUV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016084 | WPT | UTNUX | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016085 | WPT | UTNUX | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016086 | WPT | KADAG | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016087 | WPT | KADAG | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016087 | WPT | ETANU | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016088 | WPT | ETANU | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016088 | WPT | IRUTU | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016089 | WPT | IRUTU | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016089 | WPT | ENRUS | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016090 | WPT | ENRUS | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016090 | WPT | ISURI | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016091 | WPT | ISURI | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016091 | WPT | EDPUS | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016092 | WPT | EDPUS | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016092 | WPT | MUMEP | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016093 | WPT | MUMEP | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016093 | WPT | UCROK | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016094 | WPT | UCROK | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016094 | WPT | GENVO | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016095 | WPT | GENVO | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016095 | WPT | ISKAB | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016096 | WPT | ISKAB | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016097 | WPT | PAPEL | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016098 | WPT | PAPEL | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016098 | WPT | ESTEP | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016099 | WPT | ESTEP | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016099 | WPT | VAKOK | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016100 | WPT | VAKOK | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016100 | WPT | ELIET | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016101 | WPT | ELIET | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016101 | WPT | ILSUD | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016102 | WPT | ILSUD | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016103 | WPT | VUNOX | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016103 | WPT | GEVGA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016104 | WPT | GEVGA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016104 | WPT | ISRAB | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016105 | WPT | ISRAB | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016105 | WPT | EGEPO | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016106 | WPT | EGEPO | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016106 | WPT | MAVBO | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016107 | WPT | MAVBO | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016107 | WPT | PUDVA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016108 | WPT | PUDVA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016108 | WPT | REDAD | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016109 | WPT | REDAD | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016109 | WPT | UGSEV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016110 | WPT | UGSEV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016111 | WPT | DUBRO | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016112 | WPT | DUBRO | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016112 | WPT | EVTOR | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016113 | WPT | EVTOR | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016113 | WPT | OPTEB | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016114 | WPT | OPTEB | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016114 | WPT | OBDUV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016115 | WPT | OBDUV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016115 | WPT | TOPUG | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016116 | WPT | TOPUG | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016116 | WPT | KORKA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016117 | WPT | KORKA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016117 | WPT | GILDO | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016118 | WPT | GILDO | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016118 | WPT | RELOP | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016119 | WPT | RELOP | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016119 | WPT | USIPA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016120 | WPT | USIPA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016120 | WPT | ASGIK | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016121 | WPT | ASGIK | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016121 | WPT | OBLAX | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016122 | WPT | OBLAX | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016122 | WPT | IMBIV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016123 | WPT | IMBIV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016123 | WPT | UDOSA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016124 | WPT | UDOSA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016124 | WPT | ERIXI | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016125 | WPT | ERIXI | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016125 | WPT | IREKI | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016126 | WPT | IREKI | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016126 | WPT | SIKEL | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016127 | WPT | UDUNA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016128 | WPT | UDUNA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016128 | WPT | EDNAM | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016129 | WPT | EDNAM | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016129 | WPT | DAKDA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016130 | WPT | DAKDA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016130 | WPT | TOKUR | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016131 | WPT | ANISE | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016131 | WPT | UGOXO | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016132 | WPT | UGOXO | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016133 | WPT | UMLIB | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016134 | WPT | UMLIB | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016134 | WPT | ILKOK | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016135 | WPT | ILKOK | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016135 | WPT | DAGSU | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016136 | WPT | DAGSU | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016136 | WPT | DAMTA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016137 | WPT | DAMTA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016137 | WPT | AKTAG | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016138 | WPT | AKTAG | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016138 | WPT | UTGER | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016139 | WPT | UTGER | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016139 | WPT | KONVI | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016140 | WPT | KONVI | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016140 | WPT | NUXEL | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016141 | WPT | NUXEL | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016141 | WPT | NIGMA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016142 | WPT | NIGMA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016142 | WPT | MEXAP | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016143 | WPT | MEXAP | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016143 | WPT | KIBAP | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016144 | WPT | KIBAP | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016144 | WPT | BISUD | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016145 | WPT | BISUD | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016145 | WPT | UTLEV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016146 | WPT | UTLEV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016146 | WPT | OGSOO | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016147 | WPT | OGSOO | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016147 | WPT | ILPIR | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016148 | WPT | ILPIR | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016148 | WPT | EGBIG | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016149 | WPT | EGBIG | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016149 | WPT | ORUGI | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016150 | WPT | ORUGI | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016150 | WPT | DORDU | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016151 | WPT | DORDU | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016151 | WPT | UTLON | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_016152 | WPT | UTLON | uc_nokta_cozulemedi
