tablo,fid,code_id,data_originator,name,lat_dd,lon_dd,mid
dp_icao,122489,PERRY,EUROCONTROL NMOC,PERRY,-6.0,60.0,17819357
dp_icao,22176,PERSE,EUROCONTROL NMOC,PERSE,32.010575,130.7803388888889,400003696868984
dp_icao,89672,PERSE,EUROCONTROL NMOC,PERSE,29.25443611111111,-82.37523888888889,17889447
dp_adhp,4184,PETAA,EUROCONTROL NMOC,PETAA,33.52166666666667,126.92611111111111,400005109915332
dp_icao,122490,PETAA,EUROCONTROL NMOC,PETAA,-31.095277777777778,115.60833333333333,233755610
dp_icao,22217,PETAB,EUROCONTROL NMOC,PETAB,38.702000000000005,65.02258333333333,306059932
dp_icao,122491,PETAB,EUROCONTROL NMOC,PETAB,-30.833333333333332,116.0,233755621
dp_icao,22218,PETAC,EUROCONTROL NMOC,PETAC,6.294394444444444,101.32918888888888,400003522489296
dp_icao,122492,PETAC,EUROCONTROL NMOC,PETAC,-30.833333333333332,115.5,233755627
dp_icao,22220,PETAL,EUROCONTROL NMOC,PETAL,46.36802778,6.30036111,77342131
dp_icao,89746,PETAL,EUROCONTROL NMOC,PETAL,31.558736111111113,-89.33716944444444,101000746221316
dp_adhp,8691,PETER,EUROCONTROL NMOC,PETER,-4.694075000000001,55.72722777777778,400001667928337
dp_icao,89755,PETER,EUROCONTROL NMOC,PETER,42.20525833333333,-74.530625,17889462
dp_other,9366,PG1,EUROCONTROL NMOC,DREVERNA,55.51555555555556,21.233888888888888,400001139169322
dp_other,9367,PG1,EUROCONTROL NMOC,PG1,51.066,13.36317,400001957671679
dp_other,9378,PG2,EUROCONTROL NMOC,SLIENAVA,54.87,24.102500000000003,400001139169328
dp_other,9379,PG2,EUROCONTROL NMOC,PG2,51.821,13.624,400001957672915
dp_icao,22303,PHLOX,EUROCONTROL NMOC,PHLOX,35.76572222222222,140.37946666666667,101002596044930
dp_icao,89976,PHLOX,EUROCONTROL NMOC,PHLOX,38.56379166666667,-83.85579444444444,101000746151169
dp_icao,22306,PIANO,EUROCONTROL NMOC,PIANO,25.80636388888889,121.81745555555555,755085091
dp_icao,90001,PIANO,EUROCONTROL NMOC,PIANO,45.49082777777778,-118.66053333333333,17889528
dp_icao,22476,PINNE,EUROCONTROL NMOC,PINNE,27.821933333333334,129.09068333333335,17856905
dp_icao,90355,PINNE,EUROCONTROL NMOC,PINNE,36.518499999999996,-94.26423333333334,17889597
dp_icao,22496,PIONE,EUROCONTROL NMOC,PIONE,34.67137777777778,134.01513055555554,400001139168953
dp_icao,90373,PIONE,EUROCONTROL NMOC,PIONE,34.094475,-116.73879166666667,17889609
dp_icao,22502,PIPER,EUROCONTROL NMOC,PIPER,35.16618888888889,139.76165555555556,400003343953164
dp_icao,90379,PIPER,EUROCONTROL NMOC,PIPER,28.264905555555554,-80.15986111111111,17889615
dp_icao,22518,PIRAL,EUROCONTROL NMOC,PIRAL,51.978611111111114,145.62805555555556,676509583
dp_icao,90408,PIRAL,EUROCONTROL NMOC,PIRAL,19.438780555555557,-70.02490277777778,97747950
dp_other,9432,PJ1,EUROCONTROL NMOC,KYVISKES AD,54.668055555555554,25.515833333333333,400001551988656
dp_other,9433,PJ1,EUROCONTROL NMOC,PJ1,53.48433,13.03217,400001957672929
dp_other,9437,PJ2,EUROCONTROL NMOC,KLAIPEDA AD,55.71194444444445,21.24277777777778,400001551988659
dp_other,9438,PJ2,EUROCONTROL NMOC,PJ2,53.68767,13.5905,400001957673431
dp_icao,22620,PLUTO,EUROCONTROL NMOC,PLUTO,35.60891111111111,139.96021666666667,321549180
dp_icao,90672,PLUTO,EUROCONTROL NMOC,PLUTO,43.810919444444444,-115.83318888888888,17889770
dp_other,9557,POL,CIVIL AVIATION AUTHORITY OF THE PHILIPPINES,POLANGUI,13.289444444444444,123.49,400003012036329
dp_other,9558,POL,CIVIL AVIATION AUTHORITY OF THE PHILIPPINES,POLOMOLOK,6.226666666666667,125.04833333333333,400005266479294
dp_icao,22701,POLAR,EUROCONTROL NMOC,POLAR,26.68241666666667,123.6768888888889,357823459
dp_icao,90908,POLAR,EUROCONTROL NMOC,POLAR,42.837408333333336,-83.7354388888889,17889806
dp_icao,22712,POLLY,EUROCONTROL NMOC,POLLY,47.89361111111111,2.7622222222222224,17841611
dp_icao,90925,POLLY,EUROCONTROL NMOC,POLLY,47.83911388888889,-97.16425277777779,101000746162186
dp_icao,90937,POLUX,EUROCONTROL NMOC,POLUX,18.063408333333335,-70.0716361111111,17846981
dp_icao,122569,POLUX,EUROCONTROL NMOC,POLUX,-31.195833333333333,115.55194444444444,355582726
dp_icao,22754,PONTI,EUROCONTROL NMOC,PONTI,22.371208333333335,114.46273055555555,1119441130
dp_icao,90994,PONTI,EUROCONTROL NMOC,PONTI,35.65051111111111,-80.35409444444444,17889842
dp_icao,22755,PONTO,EUROCONTROL NMOC,PONTO,44.04396944444444,144.14287777777778,400004648187097
dp_icao,90995,PONTO,EUROCONTROL NMOC,PONTO,36.73648888888889,-108.32652222222222,101000746174696
dp_icao,22764,POPET,EUROCONTROL NMOC,POPET,7.228611111111111,68.22666666666667,17850517
dp_icao,122584,POPET,EUROCONTROL NMOC,POPET,-35.285555555555554,149.31777777777776,224658735
dp_icao,91111,POSUM,EUROCONTROL NMOC,POSUM,29.547788888888892,-90.38639166666667,101000746148969
dp_icao,122613,POSUM,EUROCONTROL NMOC,POSUM,-31.098055555555554,156.78333333333333,17870013
dp_other,9577,PR411,EUROCONTROL NMOC,TF PR411,48.61644664,10.84982233,101002030224821
dp_other,9578,PR411,EUROCONTROL NMOC,PR411,49.9753917,14.2643694,101002179535448
dp_other,9579,PR412,EUROCONTROL NMOC,TF PR412,48.63366311,10.89367775,101002030224824
dp_other,9580,PR412,EUROCONTROL NMOC,PR412,49.7152056,14.7233611,101002179535445
dp_other,9589,PR516,EUROCONTROL NMOC,PR516,50.375475,14.529125,101002179535580
dp_other,14863,PR516,EUROCONTROL NMOC,PR516,41.3035972,-8.4759944,31910697
dp_other,9611,PR631,EUROCONTROL NMOC,PR631,50.1868472,14.5112222,101002179535550
dp_other,14875,PR631,EUROCONTROL NMOC,PR631,41.16530192,-8.79456897,31561102
dp_other,9612,PR632,EUROCONTROL NMOC,PR632,50.40915,14.2842861,101002179535547
dp_other,14876,PR632,EUROCONTROL NMOC,PR632,41.20412706,-8.53471497,31561266
dp_other,9613,PR633,EUROCONTROL NMOC,PR633,50.2181417,14.6169528,101002179535544
dp_other,14877,PR633,EUROCONTROL NMOC,PR633,41.05860236,-8.76622072,31884354
dp_other,9614,PR634,EUROCONTROL NMOC,PR634,50.2289167,13.6872333,400003812857689
dp_other,14878,PR634,EUROCONTROL NMOC,PR634,41.09742822,-8.50678739,31598478
dp_other,9615,PR635,EUROCONTROL NMOC,PR635,49.9850861,14.6608167,101002179535538
dp_other,14879,PR635,EUROCONTROL NMOC,PR635,40.96458556,-8.74131986,101000685948671
dp_other,9616,PR637,EUROCONTROL NMOC,PR637,50.2612889,14.7634472,400002420837450
dp_other,14881,PR637,EUROCONTROL NMOC,PR637,41.70398336,-8.16444247,1197731980
dp_icao,22844,PRAWN,EUROCONTROL NMOC,PRAWN,22.268166666666666,113.81113888888889,400001124822527
dp_icao,122635,PRAWN,EUROCONTROL NMOC,PRAWN,-33.96416666666667,151.37944444444446,18561673
dp_icao,22848,PRIUS,EUROCONTROL NMOC,PRIUS,27.12066388888889,128.10808333333333,400001725378565
dp_icao,91332,PRIUS,EUROCONTROL NMOC,PRIUS,41.68615555555555,-87.69020277777778,800001975436898
dp_icao,22864,PUFER,EUROCONTROL NMOC,PUFER,32.98361111111111,19.796666666666667,228619071
dp_icao,91539,PUFER,EUROCONTROL NMOC,PUFER,30.22402222222222,-97.07558055555555,17890139
dp_icao,22937,PUTER,EUROCONTROL NMOC,PUTER,38.33238055555556,145.51868055555556,17856983
dp_icao,91762,PUTER,EUROCONTROL NMOC,PUTER,40.43520833333333,-111.956175,101000746141649
dp_icao,22961,QUAIL,EUROCONTROL NMOC,QUAIL,37.86492777777778,140.56834444444445,1293838080
dp_icao,92028,QUAIL,EUROCONTROL NMOC,QUAIL,39.260780555555556,-104.12489444444444,17890220
dp_icao,22966,QUEST,EUROCONTROL NMOC,QUEST,35.12690277777778,136.74067499999998,93406675
dp_icao,92061,QUEST,EUROCONTROL NMOC,QUEST,43.287866666666666,-90.97487777777778,17890238
dp_icao,92067,QUIET,EUROCONTROL NMOC,QUIET,39.50095,-107.70889166666667,101000746212556
dp_icao,122682,QUIET,EUROCONTROL NMOC,QUIET,-27.110000000000003,153.06833333333333,18561693
dp_icao,22969,QUOTA,EUROCONTROL NMOC,QUOTA,22.163055555555555,118.97694444444444,99855450
dp_icao,92099,QUOTA,EUROCONTROL NMOC,QUOTA,40.083872222222226,-89.41513888888889,101000746262713
dp_other,9797,RA501,EUROCONTROL NMOC,RA501,66.29628667,14.02422083,400002176830367
dp_other,9799,RA501,EUROCONTROL NMOC,,51.39032667,21.53277911,400004853315469
dp_other,9800,RA502,EUROCONTROL NMOC,RA502,66.33671389,14.32736889,400002176830370
dp_other,9802,RA502,EUROCONTROL NMOC,,51.41659431,21.37871586,400004853315472
dp_other,9894,RA801,EUROCONTROL NMOC,RA801,56.9724486,23.979258,400004228249884
dp_other,9895,RA801,EUROCONTROL NMOC,,51.41044669,21.34155636,400004853315541
dp_icao,22989,RACER,EUROCONTROL NMOC,RACER,35.86483888888889,139.676225,400003343953167
dp_icao,92199,RACER,EUROCONTROL NMOC,RACER,40.10810277777778,-108.88289722222221,17890286
dp_icao,23009,RADON,EUROCONTROL NMOC,RADON,60.48388888888889,106.21694444444445,17830917
dp_icao,92254,RADON,EUROCONTROL NMOC,RADON,10.702666666666666,-84.06855555555555,17847029
dp_icao,23019,RAGAS,EUROCONTROL NMOC,RAGAS,12.275555555555556,42.271388888888886,17819498
dp_icao,23020,RAGAS,EUROCONTROL NMOC,RAGAS,26.59361111111111,52.22694444444445,400001446512047
dp_icao,23027,RAGGS,EUROCONTROL NMOC,RAGGS,0.325,44.16,17819501
dp_icao,92290,RAGGS,EUROCONTROL NMOC,RAGGS,38.476372222222224,-122.15684722222223,17890334
dp_icao,23084,RALPH,EUROCONTROL NMOC,RALPH,34.93142222222222,136.78783611111112,400001968647010
dp_icao,92384,RALPH,EUROCONTROL NMOC,RALPH,27.22111111111111,-80.73777777777778,400002042851174
dp_icao,23102,RAMEN,EUROCONTROL NMOC,RAMEN,39.80387497,8.93913936,17841746
dp_icao,23103,RAMEN,EUROCONTROL NMOC,RAMEN,22.160894444444445,114.08608055555555,221702917
dp_icao,92413,RAMON,EUROCONTROL NMOC,RAMON,10.070666666666666,-84.41947222222223,17847047
dp_icao,92414,RAMON,EUROCONTROL NMOC,RAMON,33.00913333333333,-116.95748611111111,101000746146073
dp_icao,23141,RANGY,EUROCONTROL NMOC,RANGY,35.87545,139.70301944444444,400003343953170
dp_icao,92443,RANGY,EUROCONTROL NMOC,RANGY,44.80340277777778,-70.68110277777778,17890397
dp_icao,23151,RANSO,EUROCONTROL NMOC,RANSO,10.780555555555557,38.815555555555555,18558542
dp_icao,92461,RANSO,EUROCONTROL NMOC,RANSO,38.740097222222225,-99.8831861111111,17890403
dp_icao,23373,RECIF,EUROCONTROL NMOC,RECIF,42.75527777777778,8.885833333333332,17841881
dp_icao,122720,RECIF,EUROCONTROL NMOC,RECIF,-20.80313888888889,55.31494444444444,17819570
dp_icao,23407,REFRI,EUROCONTROL NMOC,REFRI,67.47722222222222,71.465,1660488191
dp_icao,92884,REFRI,EUROCONTROL NMOC,REFRI,34.873469444444446,-80.73884444444444,101000746138939
dp_icao,23487,RELTA,EUROCONTROL NMOC,RELTA,72.15583333333333,101.15666666666667,400001329602774
dp_icao,92977,RELTA,EUROCONTROL NMOC,RELTA,14.098515277777778,-89.14527444444445,17847056
dp_icao,93129,RESOR,EUROCONTROL NMOC,RESOR,19.546933333333335,-70.79536388888889,17847068
dp_icao,93130,RESOR,EUROCONTROL NMOC,RESOR,34.39006111111111,-116.96133055555556,17890673
dp_icao,23697,RIBON,EUROCONTROL NMOC,RIBON,37.87283055555556,140.67315277777777,1293838117
dp_icao,93334,RIBON,EUROCONTROL NMOC,RIBON,19.5005,-73.30783611111111,400003976984001
dp_icao,23716,RIDGE,EUROCONTROL NMOC,RIDGE,34.29303888888889,135.8105388888889,101000831265668
dp_icao,93407,RIDGE,EUROCONTROL NMOC,RIDGE,42.05823888888889,-87.82920555555555,101000746151920
dp_icao,23888,RINGO,EUROCONTROL NMOC,RINGO,40.88537222222222,140.94468055555555,400003308604427
dp_icao,93614,RINGO,EUROCONTROL NMOC,RINGO,59.75022777777778,-154.902075,17824487
dp_icao,23928,RIPOD,EUROCONTROL NMOC,RIPOD,35.70354444444445,139.66685555555554,400003343953189
dp_icao,93658,RIPOD,EUROCONTROL NMOC,RIPOD,30.0,-24.0,448099655
dp_icao,93727,RITAS,EUROCONTROL NMOC,RITAS,42.32145555555556,-73.00398055555556,259674637
dp_icao,93728,RITAS,EUROCONTROL NMOC,RITAS,7.014166666666667,-71.25416666666666,400005232436656
dp_icao,24018,RITON,EUROCONTROL NMOC,RITON,58.22555555555556,101.31,17831172
dp_icao,93740,RITON,EUROCONTROL NMOC,RITON,39.728375,-79.93221666666668,259691941
dp_adhp,4367,RIVER,EUROCONTROL NMOC,RIVER,0.7069444444444444,36.97361111111111,400004781701515
dp_icao,24037,RIVER,EUROCONTROL NMOC,RIVER,51.91276389,4.13259444,17842166
dp_icao,24038,RIVER,EUROCONTROL NMOC,RIVER,33.88881388888889,133.5396,800001453485151
dp_icao,93761,RIVET,EUROCONTROL NMOC,RIVET,33.19851944444444,-97.00809444444444,101000746154008
dp_icao,122819,RIVET,EUROCONTROL NMOC,RIVET,-34.280833333333334,150.43027777777777,17870223
dp_other,10067,ROB,CIVIL AVIATION AUTHORITY OF THE PHILIPPINES,ROBINSONS,6.121388888888888,125.19027777777778,400005266479300
dp_other,10068,ROB,CIVIL AVIATION AUTHORITY OF THE PHILIPPINES,ROBINSONS,9.298333333333334,123.30361111111111,400005267231581
dp_other,10069,ROB,CIVIL AVIATION AUTHORITY OF THE PHILIPPINES,ROBINSON,14.901666666666667,120.86583333333333,400005555808169
dp_icao,93909,ROBBO,EUROCONTROL NMOC,ROBBO,55.88971111111111,-4.910155555555556,17842187
dp_icao,93910,ROBBO,EUROCONTROL NMOC,ROBBO,34.20076666666667,-80.31277777777777,101000746276293
dp_icao,24084,ROBIN,EUROCONTROL NMOC,ROBIN,25.41916666666667,122.20777777777778,17857131
dp_icao,24085,ROBIN,EUROCONTROL NMOC,ROBIN,33.94100555555555,132.53938888888888,17857134
dp_icao,24086,ROBIN,EUROCONTROL NMOC,ROBIN,21.045833333333334,114.26833333333333,107259267
dp_icao,24110,ROCCA,EUROCONTROL NMOC,ROCCA,21.53206111111111,113.58095555555555,1119441391
dp_icao,93961,ROCCA,EUROCONTROL NMOC,ROCCA,43.401155555555555,-112.46156111111111,17891017
dp_icao,24112,ROCKY,EUROCONTROL NMOC,ROCKY,33.71406944444445,133.09393055555557,18361874
dp_icao,93984,ROCKY,EUROCONTROL NMOC,ROCKY,39.58795,-88.83355277777777,17891038
dp_icao,24121,RODEN,EUROCONTROL NMOC,RODEN,24.8125,121.74694444444445,420335687
dp_icao,94019,RODEN,EUROCONTROL NMOC,RODEN,32.66659722222222,-117.58656388888889,101000746265818
dp_icao,24124,RODIM,EUROCONTROL NMOC,RODIM,45.68333333333333,33.15,17831199
dp_icao,24125,RODIM,EUROCONTROL NMOC,RODIM,45.66777777777777,46.37083333333334,400003676016895
dp_icao,94121,ROJAS,EUROCONTROL NMOC,ROJAS,11.09138888888889,-67.14527777777778,17862926
dp_icao,94122,ROJAS,EUROCONTROL NMOC,ROJAS,32.47889444444445,-100.65155277777778,101000746174639
dp_icao,24185,ROKET,EUROCONTROL NMOC,ROKET,31.667922222222224,130.69430277777778,400001580409983
dp_icao,94130,ROKET,EUROCONTROL NMOC,ROKET,42.172025,-75.3920638888889,259682340
dp_icao,24186,ROKGO,EUROCONTROL NMOC,ROKGO,34.735083333333336,138.1506361111111,400001709014131
dp_icao,94131,ROKGO,EUROCONTROL NMOC,ROKGO,30.46101388888889,-87.90586111111112,101000746276170
dp_icao,24245,ROMAN,EUROCONTROL NMOC,ROMAN,34.014469444444444,132.33193888888889,101002983895317
dp_icao,94221,ROMAN,EUROCONTROL NMOC,ROMAN,22.1575,-103.49944444444445,17847134
dp_icao,94222,ROMAN,EUROCONTROL NMOC,ROMAN,37.80351944444444,-78.76756666666667,17891098
dp_other,10079,ROMEO,DFS DEUTSCHE FLUGSICHERUNG GMBH,EDDF ROMEO 1,49.93444444,8.35444444,400002193418129
dp_other,10080,ROMEO,DFS DEUTSCHE FLUGSICHERUNG GMBH,EDFM ROMEO,49.54869583,8.41799472,400002193418321
dp_other,10081,ROMEO,DFS DEUTSCHE FLUGSICHERUNG GMBH,EDLN ROMEO,51.14333333,6.42166667,400002193418366
dp_other,10082,ROMEO,DFS DEUTSCHE FLUGSICHERUNG GMBH,EDSB ROMEO,48.84,8.22833333,400002193418495
dp_icao,24250,ROMEO,EUROCONTROL NMOC,ROMEO,27.053333333333335,85.06888888888888,17850733
dp_icao,24251,ROMEO,EUROCONTROL NMOC,ROMEO,21.863333333333333,113.44833333333334,83803072
dp_icao,94230,ROMEO,EUROCONTROL NMOC,ROMEO,24.532494444444442,-81.79918611111111,101000746140804
dp_icao,24293,RONIE,EUROCONTROL NMOC,RONIE,35.68581666666666,139.67950833333333,400003343953195
dp_icao,94283,RONIE,EUROCONTROL NMOC,RONIE,47.77826666666667,-97.04614444444444,101000746157521
dp_icao,24317,ROONY,EUROCONTROL NMOC,ROONY,35.88816388888889,140.67345277777775,400003150499106
dp_icao,122846,ROONY,EUROCONTROL NMOC,ROONY,-28.52583333333333,153.6038888888889,17870262
dp_icao,24380,ROSIE,EUROCONTROL NMOC,ROSIE,33.713455555555555,133.49065,93392111
dp_icao,94429,ROSIE,EUROCONTROL NMOC,ROSIE,34.852425000000004,-118.20642777777778,17891173
dp_adhp,8802,ROUTY,EUROCONTROL NMOC,ROUTY,-4.175311111111111,55.463413888888894,400001667928378
dp_icao,94528,ROUTY,EUROCONTROL NMOC,ROUTY,43.15,-117.0,101000701655874
dp_icao,24450,ROVER,EUROCONTROL NMOC,ROVER,22.343216666666667,114.02753333333334,101003565661427
dp_icao,24451,ROVER,EUROCONTROL NMOC,ROVER,35.988419444444446,139.84979722222224,400003150499113
dp_icao,94536,ROVER,EUROCONTROL NMOC,ROVER,34.983555555555554,-93.37992777777777,17891206
dp_icao,94592,ROYAL,EUROCONTROL NMOC,ROYAL,33.99178888888889,-117.99698055555555,17891215
dp_icao,122851,ROYAL,EUROCONTROL NMOC,ROYAL,-35.463055555555556,149.16305555555556,224665891
dp_other,10088,RP,EUROCONTROL NMOC,NORTHSEA RP,54.61117586,6.83048528,400003246195658
dp_other,10089,RP,EUROCONTROL NMOC,ANGIE RP,48.26805556,8.22152778,400003246195688
dp_other,10090,RP,EUROCONTROL NMOC,SAXON RP,50.90891622,12.38394269,400003246195751
dp_icao,24505,RUBIS,EUROCONTROL NMOC,RUBIS,64.55527777777777,151.9908333333333,1598969419
dp_icao,24506,RUBIS,EUROCONTROL NMOC,RUBIS,37.747502777777775,140.63544166666665,1662231329
dp_icao,24560,RUDOL,EUROCONTROL NMOC,RUDOL,3.996961111111111,37.41755,17819665
dp_icao,24561,RUDOL,EUROCONTROL NMOC,RUDOL,45.43888888888888,37.80611111111111,800000804954651
dp_icao,24583,RUGBY,EUROCONTROL NMOC,RUGBY,35.77428888888889,139.6163361111111,400003343953204
dp_icao,94835,RUGBY,EUROCONTROL NMOC,RUGBY,34.24388888888889,-118.6325,400002196102256
dp_icao,24678,RUMSY,EUROCONTROL NMOC,RUMSY,22.082483333333332,113.80466388888888,1200823811
dp_icao,94915,RUMSY,EUROCONTROL NMOC,RUMSY,38.87603611111111,-122.30091944444445,17891281
dp_other,10114,RW01,EUROCONTROL NMOC,,55.4311306,9.3280528,400001706573352
dp_other,10115,RW01,EUROCONTROL NMOC,RW01,57.74818889,14.06298889,400002396152441
dp_other,10116,RW01,EUROCONTROL NMOC,RW01,58.38673611,15.51599444,400002606473977
dp_other,10117,RW01,EUROCONTROL NMOC,RW01,55.91180278,14.083325,400002794400727
dp_other,10118,RW01,EUROCONTROL NMOC,RW01,56.68096944,12.81820278,400002794400976
dp_other,10119,RW01,EUROCONTROL NMOC,RW01,59.20754722,15.03143056,400002823558014
dp_other,10120,RW01,EUROCONTROL NMOC,RW01,56.25693056,15.26254722,400002823558068
dp_other,10121,RW01,EUROCONTROL NMOC,RW01,58.41816389,12.70966111,400002944163952
dp_other,10122,RW01,EUROCONTROL NMOC,RW01,56.91992222,14.72408056,400002981288161
dp_other,10123,RW01,EUROCONTROL NMOC,RW01,59.57848333,16.62925,400003317459125
dp_other,10124,RW01,EUROCONTROL NMOC,RW01,57.77318333,11.87002222,400004413895550
dp_adhp,6497,RW01,NAV CANADA,RW01,55.283514,-102.751898,259232565
dp_adhp,6498,RW01,NAV CANADA,RW01,60.04371486111111,-77.2837475,259235524
dp_adhp,6499,RW01,NAV CANADA,RW01,44.21912527777778,-76.60179277777777,259240436
dp_adhp,6500,RW01,NAV CANADA,RW01,54.671367277777776,-101.68436411111111,259243410
dp_adhp,6501,RW01,NAV CANADA,RW01,49.01876705555556,-122.37871924999999,200000015437870
dp_adhp,6502,RW01,NAV CANADA,RW01,55.857575000000004,-92.08239444444445,400002309811902
dp_adhp,6503,RW01,NAV CANADA,RW01,44.15253119444444,-81.06287697222221,400002311428080
dp_adhp,6505,RW01,NAV CANADA,RW01,59.571799472222224,-133.67682041666666,400003182161250
dp_adhp,6506,RW01,NAV CANADA,RW01,47.40246111111111,-72.78829722222223,400003845615911
dp_adhp,6507,RW01,NAV CANADA,RW01,74.06203599999999,-93.78835611111111,400005234564978
dp_adhp,6508,RW01,NAV CANADA,RW01,59.74806508333334,-102.42732419444445,400005476781312
dp_adhp,6509,RW01,NAV CANADA,RW01,51.20370013888889,-58.65579127777777,500000080089685
dp_adhp,6510,RW01,NAV CANADA,RW01,49.09873872222222,-122.63005666666666,500000268416838
dp_adhp,4417,RW02,CIVIL AVIATION AUTHORITY OF THE PHILIPPINES,RW02,10.8224,122.48943055555556,101003607303323
dp_adhp,4418,RW02,CIVIL AVIATION AUTHORITY OF THE PHILIPPINES,RW02,15.174366666666666,120.55783888888888,400002122025033
dp_other,10128,RW02,EUROCONTROL NMOC,RW02,52.44505972,9.42709139,400005275061625
dp_other,14981,RW02,EUROCONTROL NMOC,LPVR RWY02,41.27029261,-7.72270319,101001097613714
dp_other,14982,RW02,EUROCONTROL NMOC,RW02,38.76642753,-9.14390369,400001532348234
dp_adhp,6511,RW02,NAV CANADA,RW02,52.22160925,-78.52324788888889,259236910
dp_adhp,6512,RW02,NAV CANADA,RW02,53.30864863888888,-113.59645727777777,259240367
dp_adhp,6513,RW02,NAV CANADA,RW02,45.83778002777778,-81.85900641666666,259241525
dp_adhp,6514,RW02,NAV CANADA,RW02,56.53133047222222,-76.51919622222222,259244515
dp_adhp,6515,RW02,NAV CANADA,RW03,46.401129749999996,-74.78221966666666,329863019
dp_adhp,6516,RW02,NAV CANADA,RW02,58.23019219444445,-103.68485844444444,985483835
dp_adhp,6517,RW02,NAV CANADA,RW02,52.11683888888889,-101.23866111111111,200000003361380
dp_adhp,6518,RW02,NAV CANADA,RW02,52.954729972222225,-87.3772531111111,400002225410196
dp_adhp,6519,RW02,NAV CANADA,RW02,69.3555415,-124.08116244444444,400002915770295
dp_adhp,6520,RW02,NAV CANADA,RW02,47.44072183333333,-67.62548283333332,400003478112667
dp_adhp,6521,RW02,NAV CANADA,RW02,59.70198077777778,-100.13172733333333,400003988579665
dp_adhp,6522,RW02,NAV CANADA,RW02,53.31472213888889,-117.75921605555556,400004999500042
dp_adhp,6523,RW02,NAV CANADA,RW02,60.28432975,-102.50965094444445,500000000009150
dp_adhp,6524,RW02,NAV CANADA,RW02,64.69093391666667,-110.62262799999999,500000016260861
dp_adhp,6525,RW02,NAV CANADA,RW02,70.48136625000001,-68.52134838888888,500000117177072
dp_adhp,6526,RW02,NAV CANADA,RW02,72.68446097222223,-77.97595341666667,500000122212773
dp_adhp,6527,RW02,NAV CANADA,RW02,53.32381219444445,-117.74667444444445,500000124508242
dp_adhp,6528,RW02,NAV CANADA,RW02,46.55719027777778,-67.16801652777778,500000157460524
dp_adhp,8856,RW03,AIRWAYS CORPORATION OF NEW ZEALAND LTD,RW03,-45.933924999999995,170.18747222222223,645841817
dp_adhp,8857,RW03,AIRWAYS CORPORATION OF NEW ZEALAND LTD,RW03,-42.71339444444445,170.98025833333332,101002518121468
dp_adhp,8858,RW03,AIRWAYS CORPORATION OF NEW ZEALAND LTD,RW03,-36.79617777777778,174.62089722222223,400003023032745
dp_adhp,4420,RW03,CIVIL AVIATION AUTHORITY OF THE PHILIPPINES,RW03,10.768761111111113,123.01452777777777,400001708229390
dp_adhp,4421,RW03,CIVIL AVIATION AUTHORITY OF THE PHILIPPINES,RW03,9.564197222222223,123.76486666666666,400002964846671
dp_other,10129,RW03,EUROCONTROL NMOC,RW03,55.5784028,12.1238472,82509789
dp_other,10130,RW03,EUROCONTROL NMOC,RW03,57.65441389,18.34020833,400001539093348
dp_other,10131,RW03,EUROCONTROL NMOC,RW03,67.81265,20.32030556,400001617789697
dp_other,10132,RW03,EUROCONTROL NMOC,MAPT MM 1.2 DME FHH,49.93367097,7.24910269,400002378153115
dp_other,10133,RW03,EUROCONTROL NMOC,MAPT RW03,48.35737361,7.81813056,400002677038351
dp_other,10134,RW03,EUROCONTROL NMOC,MAPT,48.76985837,8.07160533,400002677038354
dp_other,10135,RW03,EUROCONTROL NMOC,MAPT,43.279088888888886,16.673344444444446,400003265951310
dp_other,10136,RW03,EUROCONTROL NMOC,RW03,59.89313611,17.58326111,400003457394542
dp_other,10137,RW03,EUROCONTROL NMOC,RW03,59.43453333,13.32776389,400003634607245
dp_other,10138,RW03,EUROCONTROL NMOC,RW03,48.17582694,10.85317111,400004933328890
dp_other,10140,RW03,EUROCONTROL NMOC,RW03,57.649525,12.26770833,800001380606196
dp_adhp,6529,RW03,NAV CANADA,RW03,48.92083933333333,-54.56777205555556,259234060
dp_adhp,6530,RW03,NAV CANADA,RW03,50.01401744444444,-110.72810430555556,259234159
dp_adhp,6531,RW03,NAV CANADA,RW03,62.17460275,-75.66851466666667,259235098
dp_adhp,6532,RW03,NAV CANADA,RW03,48.56293447222222,-81.37859158333333,259236251
dp_adhp,6533,RW03,NAV CANADA,RW03,55.27539977777778,-77.76894905555555,259240499
dp_adhp,6534,RW03,NAV CANADA,RW03,46.26635461111111,-75.9932845,259241225
dp_adhp,6535,RW03,NAV CANADA,RW03,53.520468916666665,-88.64657216666667,259241468
dp_adhp,6536,RW03,NAV CANADA,RW03,46.27966936111111,-63.127358111111114,259243254
dp_adhp,6537,RW03,NAV CANADA,RW03,52.93909122222222,-91.31590822222222,259245487
dp_adhp,6538,RW03,NAV CANADA,RW03,56.232086111111116,-120.7500388888889,308367627
dp_adhp,6539,RW03,NAV CANADA,RW03,57.25105244444445,-105.62653194444444,954022735
dp_adhp,6540,RW03,NAV CANADA,RW03,58.96396361111111,-99.98188083333334,400002840489531
dp_adhp,6541,RW03,NAV CANADA,RW03,53.32960958333334,-104.01353730555556,400002891495304
dp_adhp,6543,RW03,NAV CANADA,RW03,60.02250761111111,-70.00077777777778,400003096178216
dp_adhp,6544,RW03,NAV CANADA,RW03,60.23280638888889,-123.47607666666667,400004371887586
